items__id;items__title;items__ns;items__url;items__revision__id;items__revision__user;items__revision__user_id;items__revision__timestamp;items__abstract;items__thumbnail;items__original_dimensions__width;items__original_dimensions__height;magazine
762275;William Braddock (Earth-833);0;/wiki/William_Braddock_(Earth-833);4202407;Paladin78;1816551;1508477591;A rookie Captain Britain, Spider-UK came to learn of the Great Hunt when Morlun was detected on...;https://vignette.wikia.nocookie.net/marveldatabase/images/4/43/William_Braddock_%28Earth-833%29_002.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/872/window-height/872?cb=20141012071303;872;1716;MARVEL
2460;Thor Odinson (Earth-616);0;/wiki/Thor_Odinson_(Earth-616);4410329;Kilroy440;35129510;1522220424;See Also: Expanded History Thor is the blood-son of Odin, All-Father of the Asgardians, and...;https://vignette.wikia.nocookie.net/marveldatabase/images/4/40/Unworthy_Thor_Vol_1_3_Sook_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/790/window-height/790?cb=20161019054028;790;1200;MARVEL
64786;James Howlett (Earth-616);0;/wiki/James_Howlett_(Earth-616);4428241;Revan's Exile;1085911;1523482416;Wolverine's life began in Cold Lake, Alberta, Canada, sometime between 1882 and 1885, a couple...;https://vignette.wikia.nocookie.net/marveldatabase/images/d/d3/Infinity_Countdown_Prime_Vol_1_1_Logan_Holds_Infinity_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/700/window-height/700?cb=20180125225810;700;1050;MARVEL
640759;Ebony Maw (Earth-616);0;/wiki/Ebony_Maw_(Earth-616);4419994;The Many-Angled One;4548390;1522821088;Ebony Maw is a member of the Black Order, a team of alien assassins and conquerors who served...;https://vignette.wikia.nocookie.net/marveldatabase/images/9/97/Infinity_Vol_1_6_Generals_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/468/window-height/468?cb=20131025202634;468;710;MARVEL
1029;Adam Warlock (Earth-616);0;/wiki/Adam_Warlock_(Earth-616);4402474;The Many-Angled One;4548390;1521661600;"Warlock was created by the group of researchers who called themselves the ""Beehive."" The goal of...";https://vignette.wikia.nocookie.net/marveldatabase/images/4/45/Adam_Warlock_%28Earth-616%29_from_Guardians_of_the_Galaxy_Vol_1_150_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/918/window-height/918?cb=20180104085606;918;1235;MARVEL
1190;T'Challa (Earth-616);0;/wiki/T%27Challa_(Earth-616);4428108;ADour;4651179;1523473433;T'Challa was the first biological son of T'Chaka, king of the African nation of Wakanda, a...;https://vignette.wikia.nocookie.net/marveldatabase/images/e/e4/Black_Panther_Vol_1_170_Young_Guns_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/790/window-height/790?cb=20180123034657;790;1199;MARVEL
1966;David Haller (Earth-616);0;/wiki/David_Haller_(Earth-616);4425178;Ershelby;25395047;1523215409;David Haller is the son of Professor Charles Xavier and Gabrielle Haller, who later became the...;https://vignette.wikia.nocookie.net/marveldatabase/images/5/5e/New_Mutants_Vol_3_21_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/1778/window-height/1778?cb=20111202164532;1778;2700;MARVEL
18172;White Wolf (Hunter) (Earth-616);0;/wiki/White_Wolf_(Hunter)_(Earth-616);4424751;AnnabellRice;16461120;1523173842;When his parents died in a plane crash in the African nation of Mohannda, just north of the...;https://vignette.wikia.nocookie.net/marveldatabase/images/1/1f/Hunter.PNG/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/395/window-height/395?cb=20130702155043;395;435;MARVEL
1868;Anthony Stark (Earth-616);0;/wiki/Anthony_Stark_(Earth-616);4424356;ADour;4651179;1523155602;See also: Expanded History The biological parents of Tony Stark were two S.H.I.E.L.D. agents...;https://vignette.wikia.nocookie.net/marveldatabase/images/c/cb/Invincible_Iron_Man_Vol_2_2_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/1585/window-height/1585?cb=20150926012422;1585;2415;MARVEL
1411;Death (Earth-616);0;/wiki/Death_(Earth-616);4415857;Pythor37;30428606;1522537258;"Death was ""born"" along with the universe itself and the other cosmic entities associated with...";https://vignette.wikia.nocookie.net/marveldatabase/images/9/9c/Death_%28Earth-616%29_from_Thanos_Vol_2_4_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/864/window-height/864?cb=20170225112455;864;1620;MARVEL
665474;Thane (Thanos' Son) (Earth-616);0;/wiki/Thane_(Thanos%27_Son)_(Earth-616);4337822;The Many-Angled One;4548390;1517267558;Thane is the secret Inhuman son of Thanos. After a descendant Inhuman tribe ran afoul of Thanos...;https://vignette.wikia.nocookie.net/marveldatabase/images/7/7a/Thane_%28Thanos%27_son%29_%28Earth-616%29_from_Marvel_War_of_Heroes_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/382/window-height/382?cb=20140305023027;382;650;MARVEL
1448;Victor von Doom (Earth-616);0;/wiki/Victor_von_Doom_(Earth-616);4402335;Jasonmaia;5315736;1521654158;See also: Expanded History of Dr. Doom Victor von Doom was born in a Romani camp outside...;https://vignette.wikia.nocookie.net/marveldatabase/images/8/8b/Avengers_Vol_7_7_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/790/window-height/790?cb=20170221173616;790;1200;MARVEL
1833;Bruce Banner (Earth-616);0;/wiki/Bruce_Banner_(Earth-616);4428135;Ershelby;25395047;1523475386;See also: Expanded History Robert Bruce Banner is the son of Dr. Brian Banner, an atomic...;https://vignette.wikia.nocookie.net/marveldatabase/images/5/55/Immortal_Hulk_Vol_1_1_Crain_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/906/window-height/906?cb=20180320235445;906;1400;MARVEL
1676;Galan (Earth-616);0;/wiki/Galan_(Earth-616);4420764;Arthurlikes;33870089;1522882173;Galactus is the sole survivor of the sixth incarnation of the Multiverse. Originally Galactus...;https://vignette.wikia.nocookie.net/marveldatabase/images/e/ea/Ultimates_Vol_2_6_Ward_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/790/window-height/790?cb=20160120052716;790;1200;MARVEL
1409;Wade Wilson (Earth-616);0;/wiki/Wade_Wilson_(Earth-616);4411083;The Many-Angled One;4548390;1522274010;Wade had conflicting memories of his childhood. He once recalled that his father abandoned his...;https://vignette.wikia.nocookie.net/marveldatabase/images/d/de/Deadpool_Vol_4_7_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/900/window-height/900?cb=20151117223619;900;1366;MARVEL
1803;Clinton Barton (Earth-616);0;/wiki/Clinton_Barton_(Earth-616);4425018;Rockthrowingman;34923250;1523208697;"Clinton ""Clint"" Barton was born to Harold and Edith Barton. He grew up working in his father's...";https://vignette.wikia.nocookie.net/marveldatabase/images/7/7e/Civil_War_II_Vol_1_3_Hawkeye_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/475/window-height/475?cb=20160312004004;475;720;MARVEL
55534;Stephen Strange (Earth-616);0;/wiki/Stephen_Strange_(Earth-616);4424341;Luismine23;27599625;1523154862;See Also: Expanded History Stephen Strange was born to Eugene and Beverly Strange in November...;https://vignette.wikia.nocookie.net/marveldatabase/images/8/87/Doctor_Strange_Damnation_Vol_1_1_Young_Guns_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/688/window-height/688?cb=20180302052649;688;1044;MARVEL
2033;Living Tribunal (Multiverse);0;/wiki/Living_Tribunal_(Multiverse);4427208;Nurdboy42;11220539;1523390251;The Living Tribunal is a vastly powerful humanoid cosmic entity who has existed as long as the...;https://vignette.wikia.nocookie.net/marveldatabase/images/2/2c/Living_Tribunal_%28Multiverse%29_from_All-New_Official_Handbook_of_the_Marvel_Universe_Vol_1_6_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/527/window-height/527?cb=20180323204306;527;1168;MARVEL
609881;Corvus Glaive (Earth-616);0;/wiki/Corvus_Glaive_(Earth-616);4372249;The Many-Angled One;4548390;1519434731;Corvus Glaive was a member of Thanos' Black Order alongside his wife Proxima Midnight and his...;https://vignette.wikia.nocookie.net/marveldatabase/images/1/17/Infinity_Vol_1_3_Generals_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/791/window-height/791?cb=20130613185047;791;1200;MARVEL
922444;Wanda Maximoff (Earth-616);0;/wiki/Wanda_Maximoff_(Earth-616);4427080;Nurdboy42;11220539;1523380440;Wanda Maximoff was kidnapped from Serbia and brought to Wundagore Mountain, base of the High...;https://vignette.wikia.nocookie.net/marveldatabase/images/4/48/Scarlet_Witch_Vol_2_2_Anka_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/1000/window-height/1000?cb=20151205225342;1000;1518;MARVEL
640754;Proxima Midnight (Earth-616);0;/wiki/Proxima_Midnight_(Earth-616);4372217;ADour;4651179;1519433532;Proxima Midnight was a member of Thanos' Black Order, and one of the best combatants of the Mad...;https://vignette.wikia.nocookie.net/marveldatabase/images/9/98/Infinity_Vol_1_5_Generals_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/572/window-height/572?cb=20130628193424;572;863;MARVEL
1970;Carol Danvers (Earth-616);0;/wiki/Carol_Danvers_(Earth-616);4403508;Monolith616;26066818;1521757343;Carol Danvers grew up as the oldest child of three in a traditional Boston home, with a...;https://vignette.wikia.nocookie.net/marveldatabase/images/2/2c/Infinity_Countdown_Vol_1_1_Captain_Marvel_Holds_Infinity_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/700/window-height/700?cb=20180214073017;700;1050;MARVEL
31525;Peter Quill (Earth-616);0;/wiki/Peter_Quill_(Earth-616);4312812;Loxlie 35;31106430;1515800526;Peter Quill was conceived as a result of the love between the terran Meredith Quill and the...;https://vignette.wikia.nocookie.net/marveldatabase/images/d/d8/Star-Lord_Vol_2_2_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/790/window-height/790?cb=20161018191307;790;1200;MARVEL
15823;James Buchanan Barnes (Earth-616);0;/wiki/James_Buchanan_Barnes_(Earth-616);4412694;ADour;4651179;1522356511;See also: Expanded History Born in 1925, James Buchanan Barnes lost both his parents early in...;https://vignette.wikia.nocookie.net/marveldatabase/images/9/9d/James_Buchanan_Barnes_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Vol_2_16_0001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/277/window-height/277?cb=20111021132051;277;567;MARVEL
1888;Jessica Jones (Earth-616);0;/wiki/Jessica_Jones_(Earth-616);4413347;ADour;4651179;1522383028;Jessica Campbell was born and raised in Forest Hills, Queens, New York City. She attended...;https://vignette.wikia.nocookie.net/marveldatabase/images/7/7a/Jessica_Jones_Vol_1_4_Dekal_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/790/window-height/790?cb=20161018161452;790;1200;MARVEL
18186;Venom (Klyntar) (Earth-616);0;/wiki/Venom_(Klyntar)_(Earth-616);4426458;ADour;4651179;1523331130;In the distant past, the 998th generation of a lineage of symbiotes was born on the planet...;null;;;MARVEL
1927;Erik Killmonger (Earth-616);0;/wiki/Erik_Killmonger_(Earth-616);4424796;KalKent;3048593;1523176072;N'Jadaka's father was pressed into working for the villain Klaw. After Klaw fled the country...;https://vignette.wikia.nocookie.net/marveldatabase/images/9/97/Black_Panther_Vol_4_38_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/800/window-height/800?cb=20160821021702;800;1107;MARVEL
499801;Anti-Venom (Klyntar) (Earth-616);0;/wiki/Anti-Venom_(Klyntar)_(Earth-616);4265351;DCLover1995;31733277;1513187604;When Eddie Brock was debonded from the Venom symbiote, traces of it were left in his body...;https://vignette.wikia.nocookie.net/marveldatabase/images/5/5b/Amazing_Spider-Man_Presents_Anti-Venom_-_New_Ways_To_Live_Vol_1_1_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/1778/window-height/1778?cb=20160406162532;1778;2700;MARVEL
65219;Jean Grey (Earth-616);0;/wiki/Jean_Grey_(Earth-616);4399147;ADour;4651179;1521356958;See Also: Expanded History Jean Grey was the younger daughter of Professor John Grey of the...;https://vignette.wikia.nocookie.net/marveldatabase/images/1/1c/X-Men_Red_Vol_1_1_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/976/window-height/976?cb=20171121191555;976;1400;MARVEL
68416;Franklin Richards (Earth-616);0;/wiki/Franklin_Richards_(Earth-616);4378772;MysteryScooby;5504437;1519866452;Franklin Richards is the son of Reed and Susan Richards, who are better known as Mister...;https://vignette.wikia.nocookie.net/marveldatabase/images/7/7b/Franklin_Richards_%28Earth-616%29_from_Fantastic_Four_Vol_5_6_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/269/window-height/269?cb=20140626223918;269;610;MARVEL
8651;Eugene Thompson (Earth-616);0;/wiki/Eugene_Thompson_(Earth-616);4409643;Anakin Revanchist;31302308;1522171971;"Eugene ""Flash"" Thompson was a former classmate of Peter Parker. Flash grew up in Forest Hills...";https://vignette.wikia.nocookie.net/marveldatabase/images/0/00/Eugene_Thompson_%28Earth-616%29_from_Amazing_Spider-Man_Venom_Inc._Alpha_Vol_1_1_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/1988/window-height/1988?cb=20171210032736;1988;3056;MARVEL
475131;Miles Morales (Earth-1610);0;/wiki/Miles_Morales_(Earth-1610);4414872;Nurdboy42;11220539;1522477806;See also: Expanded History After Norman Osborn was arrested by S.H.I.E.L.D and publicly revealed...;https://vignette.wikia.nocookie.net/marveldatabase/images/2/25/Spider-Man_Vol_2_21_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/918/window-height/918?cb=20170718211441;918;1400;MARVEL
1740;Norman Osborn (Earth-616);0;/wiki/Norman_Osborn_(Earth-616);4421501;Arawn 999;25192437;1522941783;As a child, Norman Osborn became obsessed with gaining wealth and power. His father, a failed...;https://vignette.wikia.nocookie.net/marveldatabase/images/3/36/Amazing_Spider-Man_Vol_1_799_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/932/window-height/932?cb=20180123185232;932;1400;MARVEL
3765;Emma Frost (Earth-616);0;/wiki/Emma_Frost_(Earth-616);4428119;Luismine23;27599625;1523474549;Emma Grace Frost was born to a Boston mercantile family, which arrived from England in the...;https://vignette.wikia.nocookie.net/marveldatabase/images/4/49/X-Men_Blue_Vol_1_8_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/675/window-height/675?cb=20170608112540;675;1024;MARVEL
1809;Hela (Earth-616);0;/wiki/Hela_(Earth-616);4427116;Luismine23;27599625;1523383239;Hela was allegedly daughter of the Asgardian god of mischief, Loki and of the sorceress giantess...;https://vignette.wikia.nocookie.net/marveldatabase/images/9/91/Mighty_Thor_Vol_1_700_Hughes_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/426/window-height/426?cb=20171004182115;426;639;MARVEL
1596;Odin Borson (Earth-616);0;/wiki/Odin_Borson_(Earth-616);4416088;Copeinator123;24800939;1522549019;As with other Asgardians born after Buri, Odin and his pantheon had undergone several...;https://vignette.wikia.nocookie.net/marveldatabase/images/9/95/Odin_Borson_%28Earth-616%29_by_Immonen.JPG/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/742/window-height/742?cb=20120129203152;742;1009;MARVEL
1084;En Sabah Nur (Earth-616);0;/wiki/En_Sabah_Nur_(Earth-616);4417466;Copeinator123;24800939;1522633272;En Sabah Nur was born nearly five thousand years ago in a lone settlement on the very edge of...;https://vignette.wikia.nocookie.net/marveldatabase/images/a/a9/Astonishing_X-Men_Vol_4_2_Villain_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/830/window-height/830?cb=20170523194556;830;1200;MARVEL
640765;Black Dwarf (Earth-616);0;/wiki/Black_Dwarf_(Earth-616);4407931;Ershelby;25395047;1522045867;Black Dwarf was a member of Thanos' Black Order, being the powerhouse of the Mad Titan's army...;https://vignette.wikia.nocookie.net/marveldatabase/images/8/83/Infinity_Vol_1_2_Generals_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/790/window-height/790?cb=20130613185044;790;1200;MARVEL
2042;Loki Laufeyson (Earth-616);0;/wiki/Loki_Laufeyson_(Earth-616);4418147;Ershelby;25395047;1522703664;Loki Laufeyson is the son of Queen Farbauti and King Laufey, leader of the Giants of Jotunheim...;https://vignette.wikia.nocookie.net/marveldatabase/images/a/a2/Loki_Laufeyson_%28Earth-616%29_from_Thor_Vol_3_12_0001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/1280/window-height/1280?cb=20101120182453;1280;1990;MARVEL
6517;Robert Reynolds (Earth-616);0;/wiki/Robert_Reynolds_(Earth-616);4407710;Copeinator123;24800939;1522034949;In 1947, Canada's Department K and remnants of the United State's Operation: Rebirth pooled...;https://vignette.wikia.nocookie.net/marveldatabase/images/6/60/Sentry_Vol_3_1_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/912/window-height/912?cb=20180320215750;912;1400;MARVEL
11857;Edward Brock (Earth-616);0;/wiki/Edward_Brock_(Earth-616);4427087;Nurdboy42;11220539;1523380848;As a child, Edward Charles Allan Brock was raised as a Roman Catholic in suburban San Francisco...;https://vignette.wikia.nocookie.net/marveldatabase/images/c/cc/Venom_Vol_4_1_Virgin_Variant.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/2000/window-height/2000?cb=20180220224940;2000;3036;MARVEL
1526;Eternity (Earth-616);0;/wiki/Eternity_(Earth-616);4385754;Taufiq Abrory;34375366;1520412289;Every universe in the Multiverse manifests itself as an anthropomorphic being called Eternity...;https://vignette.wikia.nocookie.net/marveldatabase/images/6/65/Eternity_%28Earth-616%29_from_Ultimates_Vol_2_4_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/832/window-height/832?cb=20160930194237;832;1280;MARVEL
1167;Beyonder (Earth-616);0;/wiki/Beyonder_(Earth-616);4316192;Arthurlikes;33870089;1515971186;The being known as the Beyonder is, in fact, a young member of an ancient otherwordly race known...;https://vignette.wikia.nocookie.net/marveldatabase/images/f/f7/New_Avengers_Vol_3_29_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/860/window-height/860?cb=20141021184725;860;1200;MARVEL
2312;Frank Castle (Earth-616);0;/wiki/Frank_Castle_(Earth-616);4424694;ADour;4651179;1523171297;Born in Queens, New York, to Sicilian immigrants, the young Francis Castiglione studied in the...;https://vignette.wikia.nocookie.net/marveldatabase/images/b/b2/Punisher_Vol_1_220_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/906/window-height/906?cb=20171017224504;906;1400;MARVEL
1557;Henry Pym (Earth-616);0;/wiki/Henry_Pym_(Earth-616);4412617;ADour;4651179;1522353050;"See Also: Expanded History Dr. Henry ""Hank"" Pym, is an American biochemist with extensive...";https://vignette.wikia.nocookie.net/marveldatabase/images/a/a0/Ultron_%28Earth-616%29_and_Henry_Pym_%28Earth-616%29_from_Captain_America_Sam_Wilson_Vol_1_23_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/1988/window-height/1988?cb=20170625213101;1988;3056;MARVEL
1904;Kaine Parker (Earth-616);0;/wiki/Kaine_Parker_(Earth-616);4428372;MysteryScooby;5504437;1523491889;The clone that would come to be known as Kaine was the Jackal's first attempt at cloning Peter...;https://vignette.wikia.nocookie.net/marveldatabase/images/b/b3/Scarlet_Spider_Vol_2_3_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/626/window-height/626?cb=20111216012454;626;950;MARVEL
2166;Reed Richards (Earth-616);0;/wiki/Reed_Richards_(Earth-616);4407987;Grimmarcangel616;32069079;1522050454;See also: Expanded History Reed Richards was born in Central City, California the only son of...;https://vignette.wikia.nocookie.net/marveldatabase/images/3/3e/Reed_Richards_%28Earth-616%29_from_Avengers_Vol_5_43_cover.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/402/window-height/402?cb=20150223230653;402;654;MARVEL
65255;Charles Xavier (Earth-616);0;/wiki/Charles_Xavier_(Earth-616);4403573;Gemnist 2.0;29908830;1521761546;See Also: Expanded History Charles Francis Xavier was the mutant son of wealthy nuclear...;https://vignette.wikia.nocookie.net/marveldatabase/images/b/b9/Charles_Xavier_%28Earth-616%29_from_Astonishing_X-Men_Vol_4_7_cover_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/687/window-height/687?cb=20180318213523;687;1057;MARVEL
1705;Johnathon Blaze (Earth-616);0;/wiki/Johnathon_Blaze_(Earth-616);4413373;MysteryScooby;5504437;1522384628;Long ago, the demon Zarathos began building a tremendous power base for himself. His penchant...;https://vignette.wikia.nocookie.net/marveldatabase/images/8/8a/Damnation_Johnny_Blaze_-_Ghost_Rider_Vol_1_1_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/1296/window-height/1296?cb=20171219030531;1296;1973;MARVEL
15511;Phoenix Force (Earth-616);0;/wiki/Phoenix_Force_(Earth-616);4412906;Copeinator123;24800939;1522369958;The Phoenix Force is one of the oldest known cosmic entities, representing life that has not yet...;https://vignette.wikia.nocookie.net/marveldatabase/images/6/6b/Classic_X-Men_Vol_1_8_Back.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/400/window-height/400?cb=20140202191331;400;618;MARVEL
29481;Scott Summers (Earth-616);0;/wiki/Scott_Summers_(Earth-616);4422538;Nurdboy42;11220539;1523043136;See Also: Expanded History Scott Summers is the oldest son of Major Christopher Summers (AKA...;https://vignette.wikia.nocookie.net/marveldatabase/images/5/54/Uncanny_X-Men_Vol_3_1_Quesada_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/626/window-height/626?cb=20130115124307;626;950;MARVEL
2081;Max Eisenhardt (Earth-616);0;/wiki/Max_Eisenhardt_(Earth-616);4423413;AnnabellRice;16461120;1523089177;"The man now known as ""Magneto"" was born Max Eisenhardt. While attending school in Nuremberg...";https://vignette.wikia.nocookie.net/marveldatabase/images/5/55/Secret_Empire_Vol_1_5_Villain_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/688/window-height/688?cb=20170303225723;688;1044;MARVEL
6545;Natalia Romanova (Earth-616);0;/wiki/Natalia_Romanova_(Earth-616);4426936;Wahrani;35268288;1523349258;It was rumored that Natasha Romanova (Russian: ??????? ????????, ?????? ????????, ???????...;https://vignette.wikia.nocookie.net/marveldatabase/images/7/79/Black_Widow_Vol_6_12_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/791/window-height/791?cb=20161221011921;791;1200;MARVEL
1523;Eros (Earth-616);0;/wiki/Eros_(Earth-616);4298784;Nurdboy42;11220539;1514963741;Eros is the youngest son of two Eternals A'Lars and Sui-San. Originally named Eron, he was...;https://vignette.wikia.nocookie.net/marveldatabase/images/9/9d/Eros_%28Earth-616%29_from_Thanos_Vol_2_7_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/752/window-height/752?cb=20170611020020;752;1155;MARVEL
1654;Jane Foster (Earth-616);0;/wiki/Jane_Foster_(Earth-616);4428496;Luismine23;27599625;1523499327;Jane Foster's mother died of cancer when she was nine years old. Following this tragedy, her...;https://vignette.wikia.nocookie.net/marveldatabase/images/2/2d/Thor_%28Jane_Foster%29_%28Earth-616%29_from_Mighty_Thor_Vol_2_1_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/791/window-height/791?cb=20151118210746;791;1200;MARVEL
1179;Blackagar Boltagon (Earth-616);0;/wiki/Blackagar_Boltagon_(Earth-616);4424023;Blue2099;62239;1523139108;See Also: Expanded History Black Bolt was born to two of Attilan's top geneticists, Agon, head...;https://vignette.wikia.nocookie.net/marveldatabase/images/f/f1/IVX_Vol_1_1_Inhumans_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/875/window-height/875?cb=20161209094800;875;1325;MARVEL
2146;Mephisto (Earth-616);0;/wiki/Mephisto_(Earth-616);4402572;MysteryScooby;5504437;1521667722;Mephisto is an extra-dimensional demon whose origin is unknown. He rules a fiery pocket...;https://vignette.wikia.nocookie.net/marveldatabase/images/e/e4/Mephisto_%28Earth-616%29_from_Deadpool_vs._Thanos_Vol_1_3_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/764/window-height/764?cb=20151015031358;764;1336;MARVEL
32498;Nathan Summers (Earth-616);0;/wiki/Nathan_Summers_(Earth-616);4357184;Oisindadevil;24834263;1518572911;Nathan Christopher Charles Summers' destiny was planned before his parents even met. Geneticist...;https://vignette.wikia.nocookie.net/marveldatabase/images/1/1e/Cable_Vol_3_1_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/922/window-height/922?cb=20170221211741;922;1400;MARVEL
2556;Norrin Radd (Earth-616);0;/wiki/Norrin_Radd_(Earth-616);4392526;Copeinator123;24800939;1521000944;One of the noblest and most tormented cosmic entities in the universe, the Silver Surfer...;https://vignette.wikia.nocookie.net/marveldatabase/images/2/20/Norrin_Radd_%28Earth-616%29_0023.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/461/window-height/461?cb=20131127174337;461;692;MARVEL
37620;Cletus Kasady (Earth-616);0;/wiki/Cletus_Kasady_(Earth-616);4426413;ADour;4651179;1523330319;Cletus Kasady had a troubled childhood. He killed his grandmother by pushing her down a flight...;https://vignette.wikia.nocookie.net/marveldatabase/images/d/d5/Cletus_Kasady_%28Earth-616%29_from_Amazing_Spider-Man_Vol_1_384_0001.jpg/revision/latest/window-crop/width/200/x-offset/90/y-offset/0/window-width/224/window-height/223?cb=20080523013533;400;223;MARVEL
2614;Ororo Munroe (Earth-616);0;/wiki/Ororo_Munroe_(Earth-616);4428314;MysteryScooby;5504437;1523488278;Ororo Munroe, also known as Storm, is the descendant of an ancient line of African priestesses...;https://vignette.wikia.nocookie.net/marveldatabase/images/1/14/Amazing_Spider-Man_Vol_4_26_ResurrXion_Variant_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/790/window-height/790?cb=20170124191807;790;1200;MARVEL
6637;William Kaplan (Earth-616);0;/wiki/William_Kaplan_(Earth-616);4402616;Ershelby;25395047;1521671584;Billy Kaplan was the eldest of three sons born to Reform Jews Jeff Kaplan, a cardiologist, and...;https://vignette.wikia.nocookie.net/marveldatabase/images/2/25/William_Kaplan_%28Earth-616%29_from_Young_Avengers_Vol_2_11_001.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/502/window-height/502?cb=20131025005346;502;753;MARVEL
1811;Patricia Walker (Earth-616);0;/wiki/Patricia_Walker_(Earth-616);4418002;Hotrods4ben;1010510;1522697045;Patricia Walker was born and raised in Centerville, California the only daughter of Joshua and...;https://vignette.wikia.nocookie.net/marveldatabase/images/0/0f/Patsy_Walker_Hellcat_Vol_1_5_Textless.jpg/revision/latest/window-crop/width/200/x-offset/0/y-offset/0/window-width/500/window-height/500?cb=20140128043323;500;750;MARVEL
